trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign
greyA,10:30:00,10:30:00,MBW,9,
greyA,11:00:00,11:00:00,LPPI,10,
greyA,11:30:00,11:30:00,MBW,11,
greyA,12:00:00,12:00:00,LPPI,12,
greyA,12:30:00,12:30:00,MBW,13,
greyA,13:00:00,13:00:00,LPPI,14,
greyA,13:30:00,13:30:00,MBW,15,
greyA,14:00:00,14:00:00,LPPI,16,
greyA,14:30:00,14:30:00,MBW,17,
greyA,15:00:00,15:00:00,LPPI,18,
greyA,15:30:00,15:30:00,MBW,19,
greyA,16:00:00,16:00:00,LPPI,20,
greyA,16:40:00,16:40:00,MBW,21,
greyA,17:10:00,17:10:00,LPPI,22,
greyA,17:50:00,17:50:00,MBW,23,
greyA,18:20:00,18:20:00,LPPI,24,
greyA,18:50:00,18:50:00,MBW,25,
greyA,19:20:00,19:20:00,LPPI,26,
greyA,19:50:00,19:50:00,MBW,27,
greyA,20:20:00,20:20:00,LPPI,28,
greyA,20:50:00,20:50:00,MBW,29,
greyA,21:20:00,21:20:00,LPPI,30,
greyA,21:50:00,21:50:00,MBW,31,
greyB,6:50:00,6:50:00,MBW,1,
greyB,7:20:00,7:20:00,LPPI,2,
greyB,7:50:00,7:50:00,MBW,3,
greyB,8:20:00,8:20:00,LPPI,4,
greyB,8:50:00,8:50:00,MBW,5,
greyB,9:20:00,9:20:00,LPPI,6,
greyB,9:50:00,9:50:00,MBW,7,
greyB,10:20:00,10:20:00,LPPI,8,
greyB,10:50:00,10:50:00,MBW,9,
greyB,11:20:00,11:20:00,LPPI,10,
greyB,11:50:00,11:50:00,MBW,11,
greyB,12:20:00,12:20:00,LPPI,12,
greyB,12:50:00,12:50:00,MBW,13,
greyB,13:20:00,13:20:00,LPPI,14,
greyB,13:50:00,13:50:00,MBW,15,
greyB,14:20:00,14:20:00,LPPI,16,
greyB,14:50:00,14:50:00,MBW,17,
greyB,15:20:00,15:20:00,LPPI,18,
greyB,15:50:00,15:50:00,MBW,19,
greyB,16:20:00,16:20:00,LPPI,20,
greyB,17:00:00,17:00:00,MBW,21,
greyB,17:30:00,17:30:00,LPPI,22,
greyB,18:10:00,18:10:00,MBW,23,
greyB,18:40:00,18:40:00,LPPI,24,
greyB,19:10:00,19:10:00,MBW,25,
greyB,19:40:00,19:40:00,LPPI,26,
greyB,20:10:00,20:10:00,MBW,27,
greyB,20:40:00,20:40:00,LPPI,28,
greyB,21:10:00,21:10:00,MBW,29,
greyB,21:40:00,21:40:00,LPPI,30,
greyB,22:10:00,22:10:00,MBW,31,
greyC,7:10:00,7:10:00,MBW,1,
greyC,7:40:00,7:40:00,LPPI,2,
greyC,8:10:00,8:10:00,MBW,3,
greyC,8:40:00,8:40:00,LPPI,4,
greyC,9:10:00,9:10:00,MBW,5,
greyC,9:40:00,9:40:00,LPPI,6,
greyC,10:10:00,10:10:00,MBW,7,
greyC,10:40:00,10:40:00,LPPI,8,
greyC,11:10:00,11:10:00,MBW,9,
greyC,11:40:00,11:40:00,LPPI,10,
greyC,12:10:00,12:10:00,MBW,11,
greyC,12:40:00,12:40:00,LPPI,12,
greyC,13:10:00,13:10:00,MBW,13,
greyC,13:40:00,13:40:00,LPPI,14,
greyC,14:10:00,14:10:00,MBW,15,
greyC,14:40:00,14:40:00,LPPI,16,
greyC,15:10:00,15:10:00,MBW,17,
greyC,15:40:00,15:40:00,LPPI,18,
greyC,16:10:00,16:10:00,MBW,19,
greyC,16:40:00,16:40:00,LPPI,20,
greyC,17:20:00,17:20:00,MBW,21,
greyC,17:50:00,17:50:00,LPPI,22,
greyC,18:30:00,18:30:00,MBW,23,
greyC,19:00:00,19:00:00,LPPI,24,
greyC,19:30:00,19:30:00,MBW,25,
greyC,20:00:00,20:00:00,LPPI,26,
greyC,20:30:00,20:30:00,MBW,27,
greyC,21:00:00,21:00:00,LPPI,28,
greyC,21:30:00,21:30:00,MBW,29,
redA_1,6:00:00,6:00:00,MBE,1,
redA_1,6:10:00,6:10:00,MCB,2,
redA_1,6:15:00,6:15:00,BART,3,
redA_2,6:15:00,6:15:00,BART,3,
redA_2,6:20:00,6:20:00,MCB,4,
redA_2,6:30:00,6:30:00,MBE,5,
redA_3,6:30:00,6:30:00,MBE,5,
redA_3,6:40:00,6:40:00,MCB,6,
redA_3,6:45:00,6:45:00,BART,7,
redA_4,6:45:00,6:45:00,BART,7,
redA_4,6:50:00,6:50:00,MCB,8,
redA_4,7:00:00,7:00:00,MBE,9,
redA_5,7:00:00,7:00:00,MBE,9,
redA_5,7:10:00,7:10:00,MCB,10,
redA_5,7:15:00,7:15:00,BART,11,
redA_6,7:15:00,7:15:00,BART,11,
redA_6,7:20:00,7:20:00,MCB,12,
redA_6,7:30:00,7:30:00,MBE,13,
redA_7,7:30:00,7:30:00,MBE,13,
redA_7,7:40:00,7:40:00,MCB,14,
redA_7,7:45:00,7:45:00,BART,15,
redA_8,7:45:00,7:45:00,BART,15,
redA_8,7:50:00,7:50:00,MCB,16,
redA_8,8:00:00,8:00:00,MBE,17,
redA_9,8:00:00,8:00:00,MBE,17,
redA_9,8:10:00,8:10:00,MCB,18,
redA_9,8:15:00,8:15:00,BART,19,
redA_10,8:15:00,8:15:00,BART,19,
redA_10,8:20:00,8:20:00,MCB,20,
redA_10,8:30:00,8:30:00,MBE,21,
redA_11,8:30:00,8:30:00,MBE,21,
redA_11,8:40:00,8:40:00,MCB,22,
redA_11,8:45:00,8:45:00,BART,23,
redA_12,8:45:00,8:45:00,BART,23,
redA_12,8:50:00,8:50:00,MCB,24,
redA_12,9:00:00,9:00:00,MBE,25,
redA_13,9:00:00,9:00:00,MBE,25,
redA_13,9:10:00,9:10:00,MCB,26,
redA_13,9:15:00,9:15:00,BART,27,
redA_14,9:15:00,9:15:00,BART,27,
redA_14,9:20:00,9:20:00,MCB,28,
redA_14,9:30:00,9:30:00,MBE,29,
redA_15,9:30:00,9:30:00,MBE,29,
redA_15,9:40:00,9:40:00,MCB,30,
redA_15,9:45:00,9:45:00,BART,31,
redA_16,9:45:00,9:45:00,BART,31,
redA_16,9:50:00,9:50:00,MCB,32,
redA_16,10:00:00,10:00:00,MBE,33,
redA_17,10:00:00,10:00:00,MBE,33,
redA_17,10:10:00,10:10:00,MCB,34,
redA_17,10:15:00,10:15:00,BART,35,
redA_18,10:15:00,10:15:00,BART,35,
redA_18,10:20:00,10:20:00,MCB,36,
redA_18,10:30:00,10:30:00,MBE,37,
redA_19,10:30:00,10:30:00,MBE,37,
redA_19,10:40:00,10:40:00,MCB,38,
redA_19,10:45:00,10:45:00,BART,39,
redA_20,10:45:00,10:45:00,BART,39,
redA_20,10:50:00,10:50:00,MCB,40,
redA_20,11:00:00,11:00:00,MBE,41,
redA_21,11:00:00,11:00:00,MBE,41,
redA_21,11:10:00,11:10:00,MCB,42,
redA_21,11:15:00,11:15:00,BART,43,
redA_22,11:15:00,11:15:00,BART,43,
redA_22,11:20:00,11:20:00,MCB,44,
redA_22,11:30:00,11:30:00,MBE,45,
redA_23,11:30:00,11:30:00,MBE,45,
redA_23,11:40:00,11:40:00,MCB,46,
redA_23,11:45:00,11:45:00,BART,47,
redA_24,11:45:00,11:45:00,BART,47,
redA_24,11:50:00,11:50:00,MCB,48,
redA_24,12:00:00,12:00:00,MBE,49,
redA_25,12:00:00,12:00:00,MBE,49,
redA_25,12:10:00,12:10:00,MCB,50,
redA_25,12:15:00,12:15:00,BART,51,
redA_26,12:15:00,12:15:00,BART,51,
redA_26,12:20:00,12:20:00,MCB,52,
redA_26,12:30:00,12:30:00,MBE,53,
redA_27,12:30:00,12:30:00,MBE,53,
redA_27,12:40:00,12:40:00,MCB,54,
redA_27,12:45:00,12:45:00,BART,55,
redA_28,12:45:00,12:45:00,BART,55,
redA_28,12:50:00,12:50:00,MCB,56,
redA_28,13:00:00,13:00:00,MBE,57,
redA_29,13:00:00,13:00:00,MBE,57,
redA_29,13:10:00,13:10:00,MCB,58,
redA_29,13:15:00,13:15:00,BART,59,
redA_30,13:15:00,13:15:00,BART,59,
redA_30,13:20:00,13:20:00,MCB,60,
redA_30,13:30:00,13:30:00,MBE,61,
redA_31,13:30:00,13:30:00,MBE,61,
redA_31,13:40:00,13:40:00,MCB,62,
redA_31,13:45:00,13:45:00,BART,63,
redA_32,13:45:00,13:45:00,BART,63,
redA_32,13:50:00,13:50:00,MCB,64,
redA_32,14:00:00,14:00:00,MBE,65,
redA_33,14:00:00,14:00:00,MBE,65,
redA_33,14:10:00,14:10:00,MCB,66,
redA_33,14:15:00,14:15:00,BART,67,
redA_34,14:15:00,14:15:00,BART,67,
redA_34,14:20:00,14:20:00,MCB,68,
redA_34,14:30:00,14:30:00,MBE,69,
redA_35,14:30:00,14:30:00,MBE,69,
redA_35,14:40:00,14:40:00,MCB,70,
redA_35,14:45:00,14:45:00,BART,71,
redA_36,14:45:00,14:45:00,BART,71,
redA_36,14:50:00,14:50:00,MCB,72,
redA_36,15:00:00,15:00:00,MBE,73,
redA_37,15:00:00,15:00:00,MBE,73,
redA_37,15:10:00,15:10:00,MCB,74,
redA_37,15:15:00,15:15:00,BART,75,
redA_38,15:15:00,15:15:00,BART,75,
redA_38,15:20:00,15:20:00,MCB,76,
redA_38,15:35:00,15:35:00,MBE,77,
redA_39,15:35:00,15:35:00,MBE,77,
redA_39,15:45:00,15:45:00,MCB,78,
redA_39,15:50:00,15:50:00,BART,79,
redA_40,15:50:00,15:50:00,BART,79,
redA_40,15:55:00,15:55:00,MCB,80,
